Date,open,high,low,close,Clean Open,Clean High,Clean Low,Clean Close,TR,ATR,Past High,Past Low,Signal,Trade Price,Stop Loss,Position,Cash,Stock Value,Trading Cost,Daily P&L,NAV,Daily Return,Drawdown,NAV Index,Close Index,Trade
45562,429.008592965712,429.336672395817,424.982163596248,425.528962646422,429.008592965712,429.336672395817,424.982163596248,425.528962646422,4.354508799569032,7.0412929454009,438.930510276145,407.19628176422,1,,415.6839914815249,6600,70758.66603856851,2808491.153466385,0.0,-21587.626500878017,2879249.8195049535,-0.007441860118912236,-0.034189389420032024,287.92498195049535,2488.852721705468,
45565,425.717856863755,427.914994865364,422.894385404674,427.795693254417,425.717856863755,427.914994865364,422.894385404674,427.795693254417,5.020609460690025,6.84884689923796,438.930510276145,417.307093291986,1,,415.6839914815249,6600,70758.66603856851,2823451.575479152,0.0,14960.422012767289,2894210.2415177207,0.00519594441281912,-0.029171091174147623,289.4210241517721,2502.110476496108,
45573,408.508599484638,413.240896718873,405.794487835592,412.296425632208,408.508599484638,413.240896718873,405.794487835592,412.296425632208,22.00120541882501,8.291928663008155,438.930510276145,422.894385404674,0,408.508599484638,,0,2765028.1129075605,0.0,1887.3097296190276,-129182.1286101602,2765028.1129075605,-0.044634673306393036,-0.07250372235599145,276.5028112907561,2411.457670712758,SELL
45574,413.439732737118,417.933426749458,411.888811794806,415.030420883079,413.439732737118,417.933426749458,411.888811794806,415.030420883079,6.044614954652047,8.077898786021859,438.930510276145,405.794487835592,0,,,0,2765028.1129075605,0.0,0.0,0.0,2765028.1129075605,0.0,-0.07250372235599145,276.5028112907561,2427.4483837277826,
45575,412.808428379189,414.921061073044,410.745504689896,413.419849135293,412.808428379189,414.921061073044,410.745504689896,413.419849135293,4.284916193182994,7.716662348608633,438.930510276145,405.794487835592,0,,,0,2765028.1129075605,0.0,0.0,0.0,2765028.1129075605,0.0,-0.07250372235599145,276.5028112907561,2418.0284000607494,
45576,413.713132262205,414.702341452974,410.844922699019,413.897055579082,413.713132262205,414.702341452974,410.844922699019,413.897055579082,3.8574187539550167,7.349115339594003,438.930510276145,405.794487835592,0,,,0,2765028.1129075605,0.0,0.0,0.0,2765028.1129075605,0.0,-0.07250372235599145,276.5028112907561,2420.819506332466,
45579,415.338616711359,421.572125883344,415.090071688552,416.700643436338,415.338616711359,421.572125883344,415.090071688552,416.700643436338,7.675070304261965,7.38015866956238,438.930510276145,405.794487835592,0,,,0,2765028.1129075605,0.0,0.0,0.0,2765028.1129075605,0.0,-0.07250372235599145,276.5028112907561,2437.2172556787777,
45580,419.722950913664,420.021204941032,412.843224682382,416.302971399848,419.722950913664,420.021204941032,412.843224682382,416.302971399848,7.1779802586499954,7.36090358280882,438.930510276145,405.794487835592,0,,,0,2765028.1129075605,0.0,0.0,0.0,2765028.1129075605,0.0,-0.07250372235599145,276.5028112907561,2434.8913337856848,
45581,412.753748474172,413.936822782731,408.091043846324,413.698219560836,412.753748474172,413.936822782731,408.091043846324,413.698219560836,8.211927553523992,7.441953484781694,438.930510276145,405.794487835592,0,,,0,2765028.1129075605,0.0,0.0,0.0,2765028.1129075605,0.0,-0.07250372235599145,276.5028112907561,2419.656545385914,
45582,419.901903330085,420.041088542856,413.171304112487,414.294727615572,419.901903330085,420.041088542856,413.171304112487,414.294727615572,6.869784430369009,7.3874611938852475,438.930510276145,405.794487835592,0,,,0,2765028.1129075605,0.0,0.0,0.0,2765028.1129075605,0.0,-0.07250372235599145,276.5028112907561,2423.1454282255586,
45583,414.712283253887,417.207675282863,413.837504191617,415.726346946937,414.712283253887,417.207675282863,413.837504191617,415.726346946937,3.37017109124605,7.004862136491038,438.930510276145,405.794487835592,0,,,0,2765028.1129075605,0.0,0.0,0.0,2765028.1129075605,0.0,-0.07250372235599145,276.5028112907561,2431.5187470406977,
45586,413.698219560836,416.521691019917,411.342112162641,416.342738603497,413.698219560836,416.521691019917,411.342112162641,416.342738603497,5.179578857275999,6.831025633708653,438.930510276145,405.794487835592,0,,,0,2765028.1129075605,0.0,0.0,0.0,2765028.1129075605,0.0,-0.07250372235599145,276.5028112907561,2435.1239259749946,
45587,416.054426377041,428.073367753896,415.60704533599,425.021930799897,416.054426377041,428.073367753896,415.60704533599,425.021930799897,12.466322417905985,7.36772056553697,438.930510276145,405.794487835592,0,,,0,2765028.1129075605,0.0,0.0,0.0,2765028.1129075605,0.0,-0.07250372235599145,276.5028112907561,2485.8871712917735,
