Date,open,high,low,close,Clean Open,Clean High,Clean Low,Clean Close,TR,ATR,Past High,Past Low,Signal,Trade Price,Stop Loss,Position,Cash,Stock Value,Trading Cost,Daily P&L,NAV,Daily Return,Drawdown,NAV Index,Close Index,Trade
38589,827.014,836.578,821.58,836.418,827.014,836.578,821.58,836.418,14.997999999999934,19.94061363008673,865.692,803.281,1,,740.4689354001076,1200,92688.17391999997,1003701.6,0.0,11642.40000000014,1096389.77392,0.010732821558191441,-0.019434060894427008,109.63897739200002,92.75559360528042,
38590,837.41,842.297,830.582,840.431,837.41,842.297,830.582,840.431,11.715000000000032,19.15722185579276,865.692,803.281,1,,740.4689354001076,1200,92688.17391999997,1008517.2000000001,0.0,4815.600000000093,1101205.3739200002,0.0043922335966182224,-0.015127186232988032,110.120537392,93.200620131656,
38593,839.305,840.041,826.356,832.248,839.305,840.041,826.356,832.248,14.075000000000045,18.673200726669645,865.692,803.281,1,,740.4689354001076,1200,92688.17391999997,998697.6000000001,0.0,-9819.600000000093,1091385.77392,-0.008917137740660386,-0.023909432770380268,109.13857739200002,92.29315637254032,
38594,831.492,834.208,827.092,827.55,831.492,834.208,827.092,827.55,7.1159999999999854,17.572514943177296,865.692,803.281,1,,740.4689354001076,1200,92688.17391999997,993060.0,0.0,-5637.600000000093,1085748.17392,-0.005165542867350381,-0.028951470437821092,108.57481739199999,91.77216593623024,
38595,827.228,845.15,822.166,845.142,827.228,845.15,822.166,845.142,22.983999999999924,18.0878944723985,865.692,803.281,1,,740.4689354001076,1200,92688.17391999997,1014170.4,0.0,21110.399999999907,1106858.5739199999,0.01944318259710509,-0.01007119656689337,110.68585739199999,93.72305221881156,
38596,845.934,865.405,842.812,865.405,845.934,865.405,842.812,865.405,22.59299999999996,18.516952141693874,865.692,803.281,1,,740.4689354001076,1200,92688.17391999997,1038486.0,0.0,24315.600000000093,1131174.17392,0.02196811821575828,0.0,113.11741739200001,95.97014230202807,
38597,866.549,874.157,861.475,872.485,866.549,874.157,861.475,872.485,12.682000000000016,17.961242413913507,865.692,803.281,1,,740.4689354001076,1200,92688.17391999997,1046982.0,0.0,8496.0,1139670.17392,0.007510779679983148,0.0,113.96701739199999,96.75528753171632,
38600,873.856,884.396,871.882,884.29,873.856,884.396,871.882,884.29,12.51400000000001,17.44245742211222,874.157,809.461,1,,740.4689354001076,1200,92688.17391999997,1061148.0,0.0,14166.0,1153836.17392,0.012429912025577305,0.0,115.383617392,98.06441739562447,
38601,885.362,892.216,860.358,862.491,885.362,892.216,860.358,862.491,31.85800000000006,18.81536623905392,884.396,809.461,1,,740.4689354001076,1200,92688.17391999997,1034989.2,0.0,-26158.800000000047,1127677.37392,-0.022671156088935107,-0.022671156088935107,112.76773739199999,95.6469907202044,
38602,860.384,888.181,857.758,888.125,860.384,888.181,857.758,888.125,30.423000000000002,19.92085516866783,892.216,816.608,1,,740.4689354001076,1200,92688.17391999997,1065750.0,0.0,30760.800000000047,1158438.17392,0.027278014715388155,0.0,115.843817392,98.48970439503894,
38603,890.193,894.739,878.284,889.69,890.193,894.739,878.284,889.69,16.45500000000004,19.590773724032804,892.216,821.58,1,,740.4689354001076,1200,92688.17391999997,1067628.0,0.0,1878.0,1160316.17392,0.0016211482341306205,0.0,116.03161739200002,98.6632569775901,
